==13712== NVPROF is profiling process 13712, command: ./main
==13712== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==13712== Profiling application: ./main
==13712== Profiling result:
==13712== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_local_global_store_bytes","Bytes written to L2 from Unified Cache for local and global stores.",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_global_reduction_bytes","Bytes written to L2 from Unified cache for global reductions",3200,3200,3200
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_global_atomic_store_bytes","Bytes written to L2 from Unified cache for global atomics",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_surface_store_bytes","Bytes written to L2 from Unified Cache for surface stores.",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_surface_reduction_bytes","Bytes written to L2 from Unified Cache for surface reductions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_surface_atomic_store_bytes","Bytes transferred between Unified Cache and L2 for surface atomics",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"global_load_requests","Total number of global load requests from Multiprocessor",26,26,26
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_load_requests","Total number of local load requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"surface_load_requests","Total number of surface load requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"global_store_requests","Total number of global store requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_store_requests","Total number of local store requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"surface_store_requests","Total number of surface store requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"global_atomic_requests","Total number of global atomic requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"global_reduction_requests","Total number of global reduction requests from Multiprocessor",13,13,13
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"surface_atomic_requests","Total number of surface atomic requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"surface_reduction_requests","Total number of surface reduction requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sysmem_read_bytes","System Memory Read Bytes",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sysmem_write_bytes","System Memory Write Bytes",160,160,160
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_tex_hit_rate","L2 Cache Hit Rate",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"texture_load_requests","Total number of texture Load requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"unique_warps_launched","Number of warps launched",8,8,8
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sm_efficiency","Multiprocessor Activity",0.458310%,0.922443%,0.612737%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"achieved_occupancy","Achieved Occupancy",0.090254,0.093606,0.092680
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"ipc","Executed IPC",0.247765,0.363636,0.335398
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"issued_ipc","Issued IPC",0.198540,0.382022,0.340532
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"issue_slot_utilization","Issue Slot Utilization",4.720195%,9.082397%,8.095972%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.188808,0.364232,0.321537
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"tex_utilization","Unified Cache Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"shared_utilization","Shared Memory Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"special_fu_utilization","Special Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"tex_fu_utilization","Texture Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"single_precision_fu_utilization","Single-Precision Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"double_precision_fu_utilization","Double-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_hp_efficiency","FLOP Efficiency(Peak Half)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.011388%,0.015595%,0.013355%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"dram_read_transactions","Device Memory Read Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"dram_read_throughput","Device Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"dram_write_throughput","Device Memory Write Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"dram_utilization","Device Memory Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"ecc_transactions","ECC Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"ecc_throughput","ECC Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"dram_read_bytes","Total bytes read from DRAM to L2 cache",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"dram_write_bytes","Total bytes written from L2 cache to DRAM",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"inst_per_warp","Instructions per warp",31.000000,31.000000,31.000000
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"branch_efficiency","Branch Efficiency",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"warp_execution_efficiency","Warp Execution Efficiency",87.298387%,87.298387%,87.298387%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",86.038306%,86.038306%,86.038306%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"inst_replay_overhead","Instruction Replay Overhead",0.112903,0.112903,0.112903
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gld_transactions_per_request","Global Load Transactions Per Request",13.250000,13.250000,13.250000
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gst_transactions_per_request","Global Store Transactions Per Request",3.250000,3.250000,3.250000
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"shared_store_transactions","Shared Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"shared_load_transactions","Shared Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"local_load_transactions","Local Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"local_store_transactions","Local Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gld_transactions","Global Load Transactions",106,106,106
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gst_transactions","Global Store Transactions",13,13,13
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"sysmem_read_transactions","System Memory Read Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"sysmem_write_transactions","System Memory Write Transactions",5,5,5
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"l2_read_transactions","L2 Read Transactions",42,82,58
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"l2_write_transactions","L2 Write Transactions",26,26,26
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"local_hit_rate","Local Hit Rate",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gld_requested_throughput","Requested Global Load Throughput",292.426007MB/s,296.057219MB/s,294.110946MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gst_requested_throughput","Requested Global Store Throughput",146.213003MB/s,148.028609MB/s,147.055288MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gld_throughput","Global Load Throughput",304.123047MB/s,307.899508MB/s,305.875407MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gst_throughput","Global Store Throughput",152.061523MB/s,153.949754MB/s,152.937524MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"tex_cache_hit_rate","Unified Cache Hit Rate",48.000000%,48.000000%,48.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"l2_tex_read_hit_rate","L2 Hit Rate (Texture Reads)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"tex_cache_throughput","Unified Cache Throughput",304.123047MB/s,307.899508MB/s,305.875407MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",304.123047MB/s,307.899508MB/s,305.875407MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",152.061523MB/s,153.949754MB/s,152.937524MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"l2_read_throughput","L2 Throughput (Reads)",491.275692MB/s,971.067677MB/s,682.337879MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"l2_write_throughput","L2 Throughput (Writes)",304.123047MB/s,307.899508MB/s,305.875407MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"sysmem_write_throughput","System Memory Write Throughput",58.485201MB/s,59.211443MB/s,58.821895MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gld_efficiency","Global Memory Load Efficiency",96.153846%,96.153846%,96.153846%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"gst_efficiency","Global Memory Store Efficiency",96.153846%,96.153846%,96.153846%
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"tex_cache_transactions","Unified Cache Transactions",26,26,26
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"flop_count_sp","Floating Point Operations(Single Precision)",1900,1900,1900
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",300,300,300
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",700,700,700
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",200,200,200
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",200,200,200
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"inst_executed","Instructions Executed",248,248,248
"NVIDIA GeForce GTX 1080 Ti (0)","sigmoidActivationBackprop(float*, float*, float*, int, int)",40,"inst_issued","Instructions Issued",276,276,276
